hhid,wage,grade92,age,agesq,ownchild,occ2012,private,female,lnwage,fem_age,citizen,spouce,atwork
480542092302759,48.07683333333333,45,43,1849,3,3010,1,0,3.8728004256064557,0,1,1,1
93054215002141,72.11525,45,42,1764,0,3060,1,1,4.27826553371462,42,1,1,1
93054215002141,72.11525,45,37,1369,0,3060,1,0,4.27826553371462,0,0,1,1
841358008900020,46.15,40,57,3249,0,3030,1,0,3.8318969609488613,0,1,1,1
126100920380005,38.45,46,47,2209,0,3060,1,1,3.649358695951653,47,0,0,1
620065095502429,48.29,44,38,1444,2,3150,1,1,3.8772244998854504,38,1,1,1
760304082907290,48.07675,46,40,1600,0,3000,1,0,3.872798692268385,0,0,0,1
802902170490806,26.425,44,47,2209,0,3030,0,1,3.2743105317563015,47,0,1,1
612164814104,23.075,39,28,784,0,3160,1,0,3.138749780388916,0,1,1,1
29086542000201,10.91,44,55,3025,0,3160,1,1,2.3896797998449792,55,1,0,1
116460060069462,51.425,46,48,2304,3,3060,0,0,3.940124435539021,0,1,1,1
406363401000006,34.340357142857144,43,38,1444,2,3030,1,1,3.5363212556149315,38,1,1,1
927056634027620,10.0,40,33,1089,2,3200,1,1,2.302585092994046,33,0,0,1
960235180602802,31.73075,44,36,1296,2,3160,1,1,3.457286242252409,36,1,1,1
37028550000891,22.22222222222222,44,46,2116,0,3060,1,1,3.101092789211817,46,1,0,1
127099689800950,36.78,43,35,1225,2,3150,1,1,3.604954219176175,35,1,1,1
902909750999598,17.25,41,37,1369,1,3060,1,1,2.847812143477369,37,1,0,1
89038122020170,7.90625,45,57,3249,2,3010,1,0,2.067653585927794,0,1,0,1
222093149800998,40.0,44,40,1600,2,3160,1,1,3.6888794541139363,40,1,1,1
610884077302069,72.11525,45,43,1849,1,3060,1,0,4.27826553371462,0,1,1,1
610884077302069,144.2305,45,38,1444,1,3060,0,1,4.971412714274566,38,1,1,1
69150290768299,57.6922,45,60,3600,0,3060,0,0,4.0551219824004106,0,1,1,1
421110250000233,38.888888888888886,46,35,1225,2,3000,1,0,3.66070857714724,0,1,1,1
51071603104421,28.845999999999997,45,25,625,0,3160,1,1,3.3619713351613183,25,1,0,1
139780093250721,72.11525,46,39,1521,3,3060,1,1,4.27826553371462,39,1,1,1
211755150806204,57.6922,45,62,3844,0,3060,1,0,4.0551219824004106,0,1,0,1
52251220984695,28.825,45,58,3364,0,3010,0,0,3.3612430661551227,0,1,1,1
57841220014701,14.4225,42,27,729,0,3220,1,0,2.6687894871489073,0,1,0,1
195481020095516,22.1,45,31,961,2,3060,1,1,3.095577608523707,31,1,1,1
421257110100504,72.11525,45,50,2500,0,3060,1,0,4.27826553371462,0,1,0,1
622450901940103,28.825,45,63,3969,0,3040,1,0,3.3612430661551227,0,1,1,1
921214042907294,57.6922,45,58,3364,0,3060,1,0,4.0551219824004106,0,1,1,1
92003200102781,80.12805555555556,46,38,1444,0,3010,1,0,4.383626049372447,0,1,1,1
103970520530101,40.160000000000004,43,42,1764,2,3160,1,1,3.6928714753834737,42,1,1,1
108090314045347,18.181818181818183,46,54,2916,0,3000,1,0,2.900422093749666,0,1,0,1
108090314045347,20.0,46,35,1225,0,3000,1,1,2.995732273553991,35,1,0,1
350360015101001,16.0,43,50,2500,0,3060,1,1,2.772588722239781,50,1,1,1
10610178592003,43.75,46,49,2401,2,3140,0,0,3.7784916128036232,0,1,1,1
910008741909126,12.25,39,53,2809,0,3030,1,1,2.505525936990736,53,1,1,1
120311060017402,27.0,41,26,676,0,3160,1,0,3.295836866004329,0,1,0,1
107860719050765,13.333333333333334,45,48,2304,0,3060,1,1,2.5902671654458267,48,1,0,1
193972404073729,17.275,44,29,841,0,3150,1,1,2.8492603696537335,29,1,0,1
210709915835977,32.0,46,33,1089,1,3060,1,1,3.4657359027997265,33,1,1,1
103410619033779,37.0,45,59,3481,0,3010,1,0,3.6109179126442243,0,1,0,1
108050215078704,12.0,43,22,484,0,3160,1,1,2.4849066497880004,22,1,0,1
603107800710234,40.0,43,42,1764,3,3160,1,1,3.6888794541139363,42,0,1,1
502908641990797,24.714285714285715,45,50,2500,2,3060,1,1,3.207381445442466,50,1,1,1
502908641990797,35.083333333333336,45,52,2704,2,3060,1,0,3.5577261838943812,0,1,1,1
10000901201918,43.269,44,42,1764,3,3160,1,0,3.767436443269483,0,1,1,1
10000901201918,38.0,43,38,1444,3,3150,1,1,3.6375861597263857,38,1,1,1
206908311999248,26.25,41,61,3721,0,3220,1,1,3.2676659890376327,61,1,0,1
310008061200459,29.137474747474748,46,41,1681,3,3060,0,0,3.3720251376939667,0,0,1,1
602455180002907,20.0,43,39,1521,2,3060,1,1,2.995732273553991,39,1,1,1
529299899000907,36.057625,45,56,3136,0,3060,1,0,3.585118353154675,0,1,1,1
327292679000949,50.0,46,42,1764,2,3160,1,0,3.912023005428146,0,1,1,1
620106933949592,36.057625,46,32,1024,0,3060,1,0,3.585118353154675,0,1,1,1
610008402207302,72.11525,46,59,3481,0,3060,1,1,4.27826553371462,59,1,0,1
502708392996683,28.5,44,45,2025,0,3150,1,1,3.349904087274605,45,1,1,1
154003144220650,41.20871428571429,45,45,2025,1,3060,1,1,3.7186497457791976,45,1,1,1
604200411310698,16.0,45,50,2500,0,3060,1,1,2.772588722239781,50,1,0,1
642407160100109,32.69225,46,53,2809,0,3060,1,0,3.4871380467554407,0,1,0,1
2906512996084,72.11525,45,41,1681,3,3060,1,1,4.27826553371462,41,1,1,1
936094873229310,80.12805555555556,46,39,1521,3,3060,1,0,4.383626049372447,0,1,1,1
23562250986194,115.3844,45,34,1156,1,3060,1,1,4.748269162960356,34,1,0,1
135382050041414,48.07683333333333,45,57,3249,0,3060,1,0,3.8728004256064557,0,1,1,1
135382050041414,53.076750000000004,45,56,3136,0,3060,1,1,3.9717389792548867,56,1,1,1
207300717027530,12.95,39,58,3364,0,3220,1,1,2.5610957881455465,58,1,1,1
220509927012774,41.325,45,48,2304,0,3060,1,1,3.721467643707088,48,1,1,1
352011120101002,14.955555555555556,45,53,2809,2,3060,1,0,2.7050828398744082,0,1,1,1
292942102000699,30.0,43,42,1764,1,3160,1,1,3.4011973816621555,42,1,1,1
60162009922320,48.07683333333333,46,40,1600,2,3060,1,0,3.8728004256064557,0,0,1,1
60162009922320,64.10233333333333,46,38,1444,2,3060,1,1,4.160480764720166,38,0,1,1
110007442034696,28.044583333333335,39,44,1936,0,3220,1,1,3.3337955057749937,44,1,1,1
195162060062007,13.25,43,48,2304,0,3060,1,1,2.583997552432231,48,1,0,1
202706922995977,32.69225,43,52,2704,0,3060,1,1,3.4871380467554407,52,1,1,1
560970064726434,32.43,46,34,1156,2,3160,1,1,3.4790839203192268,34,1,1,1
72480022909976,48.07683333333333,46,38,1444,2,3060,1,0,3.8728004256064557,0,0,1,1
72480022909976,44.37861538461539,46,35,1225,2,3060,1,1,3.7927577179329193,35,0,1,1
77027122260270,32.0,44,30,900,3,3150,1,1,3.4657359027997265,30,1,1,1
276942200009789,70.51266666666668,45,53,2809,0,3000,1,1,4.255792362710409,53,1,1,1
276942200009789,13.84,45,61,3721,0,3000,1,0,2.6275629501895237,0,1,1,1
12088695200771,25.0,43,26,676,0,3060,1,0,3.2188758248682006,0,1,1,1
73048555200581,40.85,45,42,1764,0,3060,1,0,3.709906821306012,0,1,1,1
290192000822890,26.709166666666665,44,40,1600,2,3140,1,1,3.2850068273340254,40,1,1,1
30010067189927,8.0,44,57,3249,0,3150,0,1,2.0794415416798357,57,1,1,1
626300720200499,37.5,46,34,1156,0,3010,1,0,3.624340932976365,0,1,1,1
923606072002615,38.4615,46,32,1024,3,3160,1,0,3.649657740960155,0,1,1,1
443131501670302,72.11525,44,63,3969,0,3060,1,0,4.27826553371462,0,1,1,1
531534009830810,20.4,45,40,1600,2,3060,1,1,3.0155349008501706,40,1,1,1
996013684329080,19.230666666666664,46,25,625,0,3160,1,1,2.956506227053154,25,1,0,1
593829820567306,48.07683333333333,46,52,2704,2,3060,1,0,3.8728004256064557,0,1,1,1
560920902631003,27.77777777777778,46,39,1521,1,3060,1,0,3.324236340526027,0,0,1,1
180093060013957,19.225,44,60,3600,0,3150,0,1,2.9562115153917077,60,1,0,1
226882101390303,22.727272727272727,45,35,1225,0,3060,1,0,3.123565645063876,0,0,1,1
226882101390303,22.727272727272727,45,33,1089,0,3060,1,1,3.123565645063876,33,0,1,1
526535101270302,13.25,44,36,1296,0,3150,1,1,2.583997552432231,36,1,0,1
826397629600712,37.36257142857143,44,55,3025,0,3030,0,0,3.6206694393799634,0,1,0,1
5305510610298,27.68,42,26,676,0,3030,0,1,3.3207101307494686,26,1,0,1
113293060025629,16.483428571428572,43,58,3364,0,3210,1,1,2.8023555472258956,58,1,0,1
760720854191003,10.0,39,54,2916,0,3030,1,1,2.302585092994046,54,1,1,1
840172005732610,48.07683333333333,45,42,1764,1,3060,1,0,3.8728004256064557,0,1,1,1
91089544300441,25.7692,46,30,900,0,3160,1,0,3.249179980332966,0,1,1,1
309100715061921,38.4615,43,52,2704,0,3160,1,1,3.649657740960155,52,1,0,1
821361439900907,32.05111111111111,44,57,3249,0,3030,1,1,3.4673318508191446,57,1,1,1
927362909900980,10.0,39,19,361,0,3030,0,1,2.302585092994046,19,1,0,1
470956406073149,32.0,41,58,3364,0,3150,1,1,3.4657359027997265,58,1,0,1
124963190201004,48.07683333333333,45,43,1849,2,3060,1,1,3.8728004256064557,43,1,1,1
702902574991752,48.07683333333333,45,32,1024,0,3060,1,1,3.8728004256064557,32,1,0,1
250030602621004,53.41866666666667,43,40,1600,2,3200,1,0,3.9781602479294143,0,1,1,1
402907184992222,7.413793103448276,40,51,2601,1,3210,1,1,2.0033421981411887,51,1,1,1
498952009087269,63.0,43,62,3844,0,3150,1,1,4.143134726391533,62,1,0,1
40510152955902,33.65,44,28,784,0,3060,0,1,3.5160130560907366,28,1,0,1
78704250987096,26.92,45,47,2209,0,3060,1,1,3.2928695047765273,47,1,0,1
410005164204865,48.07683333333333,45,50,2500,2,3060,1,0,3.8728004256064557,0,1,1,1
956035874429620,23.557499999999997,43,49,2401,0,3220,1,1,3.159444241098774,49,1,0,1
84055115420290,12.019,42,40,1600,2,3220,1,0,2.4864887309706516,0,1,1,1
950152004542180,72.11525,46,30,900,1,3060,1,1,4.27826553371462,30,1,1,1
40610025411727,25.0,43,35,1225,0,3220,1,1,3.2188758248682006,35,1,1,1
710004114207256,24.038249999999998,43,36,1296,0,3220,1,1,3.179646311676199,36,1,1,1
988097635429220,31.79,45,54,2916,2,3060,1,0,3.459151774922711,0,1,1,1
158374201080400,48.0,43,44,1936,0,3160,1,1,3.871201010907891,44,1,0,1
158374201080400,48.0,44,44,1936,0,3150,1,1,3.871201010907891,44,1,0,1
240809941761497,23.07675,42,29,841,0,3220,1,1,3.1388256171665394,29,1,0,1
407032603028852,12.32,40,55,3025,0,3160,1,1,2.511223958105374,55,1,0,1
801587002040090,46.15375,46,57,3249,0,3060,1,0,3.8319782144191064,0,1,1,1
808910201220404,36.057625,45,33,1089,1,3060,1,1,3.585118353154675,33,1,1,1
808910201220404,16.016666666666666,45,35,1225,1,3060,1,0,2.7736298467481917,0,0,1,1
490962103068869,25.640833333333333,41,46,2116,0,3220,1,0,3.2441861328243653,0,1,1,1
229408320900297,14.743555555555556,43,35,1225,0,3160,1,0,2.690806075824436,0,1,0,1
105825000068606,30.0,43,44,1936,0,3030,1,1,3.4011973816621555,44,1,1,1
250007981509899,31.85,44,34,1156,1,3150,1,1,3.4610373820181723,34,1,1,1
571902809089059,39.14821428571429,44,56,3136,0,3150,1,1,3.6673548092819703,56,1,1,1
56335200113200,40.0,43,42,1764,2,3160,1,1,3.6888794541139363,42,1,1,1
140525010016509,23.0,43,39,1521,2,3160,1,1,3.1354942159291497,39,1,1,1
371240483251005,51.282000000000004,45,33,1089,2,3060,1,1,3.937339813411936,33,1,1,1
2901035991223,31.0,43,35,1225,2,3160,1,0,3.4339872044851463,0,0,1,1
402905845995414,15.785714285714286,44,40,1600,2,3060,1,0,2.759105371902494,0,1,1,1
424598419400955,48.07683333333333,45,59,3481,0,3010,1,0,3.8728004256064557,0,1,1,1
424598419400955,26.66,45,45,2025,0,3060,1,1,3.2831643147505627,45,1,1,1
423597439500972,12.0,39,31,961,1,3210,0,0,2.4849066497880004,0,1,0,1
41110310970391,18.51851851851852,42,42,1764,1,3220,1,1,2.9187712324178627,42,1,0,1
300509912883788,32.05111111111111,46,33,1089,0,3060,0,1,3.4673318508191446,33,1,0,1
700965096903059,37.6922,44,27,729,0,3150,1,1,3.6294531764961966,27,1,0,1
716289001870000,33.06,46,43,1849,2,3060,1,1,3.498324092392878,43,1,1,1
947046908039330,17.3,46,46,2116,0,3010,0,1,2.8507065015037334,46,1,0,1
7160410034633,51.9,46,41,1681,3,3060,1,0,3.949318790171843,0,1,1,1
360600023001600,39.4,43,50,2500,1,3160,1,1,3.673765816303888,50,1,1,1
630490356220030,38.275,46,48,2304,0,3060,1,0,3.6447969415437473,0,1,0,1
960235083708892,72.11525,45,49,2401,2,3060,1,0,4.27826553371462,0,1,1,1
300807921262787,52.44745454545455,46,47,2209,2,3060,0,0,3.959811802596086,0,1,1,1
910058698195,36.05,45,52,2704,0,3060,0,1,3.584906863730958,52,1,1,1
303109830101159,96.15366666666667,46,38,1444,2,3010,1,0,4.565947606166401,0,1,1,1
471795003900271,48.0,45,40,1600,0,3060,1,0,3.871201010907891,0,1,0,1
101360212077026,20.0,43,24,576,0,3160,1,0,2.995732273553991,0,1,0,1
141031000096939,30.0,43,49,2401,0,3160,1,1,3.4011973816621555,49,1,1,1
195963709066005,35.04266666666667,43,52,2704,1,3030,0,1,3.5565663666732275,52,1,0,1
75041147106711,16.483428571428572,45,29,841,0,3060,1,0,2.8023555472258956,0,1,1,1
75041147106711,15.109857142857143,45,30,900,0,3060,1,1,2.7153473217632595,30,1,1,1
211950073901378,13.461400000000001,44,25,625,0,3160,1,0,2.5998263306947935,0,1,0,1
510000271963141,55.47326923076923,45,39,1521,0,3060,1,1,4.015901269247129,39,1,0,1
532177247100655,16.0,43,24,576,0,3030,1,1,2.772588722239781,24,1,0,1
721114005510524,13.46,43,27,729,0,3060,1,0,2.599722324216582,0,1,0,1
953051947138060,37.86666666666667,45,60,3600,0,3060,1,1,3.634071217618941,60,1,0,1
710003171909022,57.6922,45,33,1089,0,3060,1,1,4.0551219824004106,33,1,0,1
45421320942696,50.0,45,53,2809,3,3160,1,0,3.912023005428146,0,1,1,1
303900001691162,28.845999999999997,42,41,1681,2,3220,0,0,3.3619713351613183,0,1,1,1
102023803072351,50.48075,45,34,1156,2,3010,1,1,3.9215920754918434,34,1,1,1
102023803072351,50.48075,45,35,1225,2,3010,1,0,3.9215920754918434,0,1,1,1
67095206103561,17.307499999999997,42,48,2304,0,3220,1,0,2.8511399335700434,0,1,1,1
515580601460104,23.075,44,34,1156,2,3060,1,1,3.138749780388916,34,1,1,1
761604023001104,53.84,45,57,3249,1,3060,1,0,3.9860166853364722,0,1,1,1
82301360025907,34.614285714285714,45,50,2500,0,3060,1,1,3.5442664787671667,50,1,1,1
691566009610420,27.77777777777778,43,58,3364,1,3160,1,1,3.324236340526027,58,1,1,1
103750513043746,12.019124999999999,43,26,676,0,3060,1,0,2.4864991311162536,0,1,0,1
671807140604008,40.5,43,45,2025,1,3030,1,1,3.7013019741124933,45,0,1,1
910001971407957,19.22,44,41,1681,2,3160,1,1,2.9559514035421466,41,1,1,1
20067182130820,33.65375,46,30,900,2,3160,1,0,3.516124491189194,0,1,1,1
71541110007203,62.5,45,30,900,0,3060,1,1,4.135166556742356,30,1,1,1
110009811905237,24.038249999999998,43,24,576,0,3030,1,1,3.179646311676199,24,1,0,1
192963303039768,9.5,44,28,784,0,3030,1,1,2.2512917986064953,28,1,1,1
103093300090771,35.096,44,35,1225,2,3160,1,1,3.5580871638639127,35,1,1,1
860450301231001,18.269,44,42,1764,0,3030,0,1,2.9052056343544326,42,1,0,1
108010015039874,45.175,44,31,961,1,3160,1,0,3.810543836478292,0,0,1,1
136108890800186,57.6922,45,34,1156,3,3060,1,1,4.0551219824004106,34,1,1,1
136108890800186,57.6922,45,34,1156,3,3060,1,0,4.0551219824004106,0,0,1,1
610003291407398,22.125,43,44,1936,2,3160,1,1,3.096708190893993,44,1,1,1
610003291407398,21.15,43,46,2116,2,3160,1,0,3.0516399054922867,0,1,1,1
899760063330971,9.0,41,43,1849,1,3220,1,1,2.1972245773362196,43,1,0,1
129091080012400,23.97222222222222,44,36,1296,0,3220,1,1,3.176895752627318,36,1,1,1
200292008513840,40.5,43,42,1764,3,3030,1,1,3.7013019741124933,42,1,1,1
276110920900151,40.577777777777776,43,50,2500,1,3060,1,1,3.703220571384594,50,1,1,1
310909945806083,41.20871428571429,46,57,3249,0,3060,0,1,3.7186497457791976,57,1,1,1
710002122614220,24.0384375,43,56,3136,0,3150,1,1,3.1796541117144197,56,1,1,1
50230056121002,23.75,44,26,676,0,3030,1,1,3.1675825304806504,26,1,1,1
511503002020260,25.9615,44,59,3481,0,3150,0,1,3.2566146713684687,59,1,1,1
110980725581002,48.07675,45,41,1681,4,3160,1,0,3.872798692268385,0,1,1,1
110980725581002,39.0625,45,40,1600,4,3160,1,1,3.6651629274966204,40,1,1,1
439273689100896,12.2595,45,26,676,0,3060,1,0,2.5063011466421568,0,1,0,1
60312330790091,24.714285714285715,44,31,961,1,3150,0,1,3.207381445442466,31,1,0,1
215053602009371,31.15,43,41,1681,2,3160,1,0,3.4388142452334622,0,1,1,1
32544043908596,42.3075,44,38,1444,3,3160,1,1,3.744964375300104,38,1,0,1
499430773420732,32.43,45,38,1444,2,3060,1,1,3.4790839203192268,38,1,1,1
53822340797196,27.884500000000003,44,27,729,0,3150,1,1,3.328070978893597,27,1,0,1
442680180004708,14.422999999999998,46,44,1936,3,3060,1,0,2.668824154601373,0,0,1,1
740942091923899,36.057625,46,41,1681,1,3060,1,0,3.585118353154675,0,0,1,1
110007222013055,76.923,45,33,1089,0,3060,1,1,4.3428049215201,33,1,1,1
973075729239540,28.58621621621622,44,53,2809,0,3150,1,1,3.352924651168394,53,1,1,1
629690441470932,11.5384,46,31,961,0,3060,1,0,2.445680603287163,0,1,1,1
910005042826336,26.44225,46,40,1600,0,3060,1,0,3.274963109698682,0,1,1,1
916459830679204,36.0,44,49,2401,3,3140,1,1,3.58351893845611,49,1,1,1
847300701840205,34.615249999999996,46,40,1600,1,3060,1,1,3.544294336406378,40,0,1,1
557760501920200,32.967,45,58,3364,0,3060,1,0,3.4955070611328964,0,1,1,1
20810016830424,34.615249999999996,45,52,2704,0,3060,0,1,3.544294336406378,52,1,1,1
81585006020330,18.0,41,37,1369,0,3220,1,1,2.8903717578961645,37,1,1,1
320800027080019,40.865249999999996,44,39,1521,3,3220,0,0,3.710280068654017,0,1,1,1
20910031713924,14.920000000000002,42,29,841,0,3160,1,1,2.702702594775615,29,1,0,1
35202880900126,72.11525,45,34,1156,1,3060,1,1,4.27826553371462,34,1,1,1
35202880900126,72.11525,45,34,1156,1,3060,1,0,4.27826553371462,0,1,1,1
208070318096914,38.4615,46,40,1600,2,3060,1,1,3.649657740960155,40,1,1,1
320900008628215,38.4614,44,35,1225,0,3160,1,1,3.649655140954175,35,1,0,1
811190008220670,25.333333333333332,43,47,2209,2,3160,1,1,3.2321210516182215,47,1,1,1
36080543300071,44.37861538461539,46,49,2401,0,3060,1,1,3.7927577179329193,49,1,1,1
50770504751003,41.346,44,47,2209,1,3200,1,0,3.721975681603126,0,1,1,1
391983402013198,39.65,43,60,3600,0,3150,1,0,3.680090948080857,0,1,0,1
536372369100502,43.269,46,59,3481,0,3060,1,1,3.767436443269483,59,1,0,1
360917096833999,32.3075,46,58,3364,0,3000,1,0,3.4752994014172094,0,1,0,1
962142001440303,57.6922,45,42,1764,0,3010,1,0,4.0551219824004106,0,1,0,1
123909003001603,17.3,43,30,900,0,3220,1,1,2.8507065015037334,30,1,1,1
74773330794195,64.10244444444444,45,52,2704,0,3060,1,0,4.1604824980582364,0,1,0,1
433257013001514,13.25,44,40,1600,2,3060,1,1,2.583997552432231,40,1,1,1
30410013127544,53.333333333333336,43,59,3481,0,3160,1,0,3.9765615265657175,0,1,1,1
237396219400872,41.20871428571429,45,55,3025,1,3060,1,0,3.7186497457791976,0,1,1,1
450220189641003,24.025,45,45,2025,0,3060,1,1,3.1790949548563563,45,1,1,1
30510214027335,22.115000000000002,44,35,1225,4,3030,1,1,3.09625611132029,35,1,1,1
291565006630680,64.28571428571429,46,33,1089,0,3160,0,1,4.163337433709052,33,1,0,1
302390415058618,45.0,44,28,784,0,3150,0,1,3.8066624897703196,28,1,1,1
302390415058618,35.0,45,29,841,0,3060,1,0,3.5553480614894135,0,1,1,1
431304790600199,20.833333333333332,46,30,900,0,3060,1,0,3.036554268074246,0,1,0,1
534398429600173,16.666666666666668,46,32,1024,0,3060,1,1,2.8134107167600364,32,1,0,1
563855093906996,21.625,43,28,784,0,3030,1,1,3.073850052817943,28,1,1,1
963983043906990,36.0,42,42,1764,3,3220,1,1,3.58351893845611,42,1,1,1
563175073909468,72.11525,45,50,2500,3,3060,1,0,4.27826553371462,0,1,1,1
630300040600163,41.714285714285715,44,44,1936,3,3160,1,0,3.7308436532129683,0,1,1,1
994066702339410,32.05116666666667,43,47,2209,2,3160,1,1,3.46733358416022,47,1,0,1
9067555300831,12.5,44,41,1681,4,3060,1,0,2.5257286443082556,0,0,1,1
93017248330760,32.5,44,32,1024,1,3160,1,1,3.481240089335692,32,1,1,1
632301760700178,48.07683333333333,43,52,2704,0,3060,1,1,3.8728004256064557,52,1,1,1
750520432851003,17.857142857142858,45,29,841,0,3060,1,0,2.882403588246988,0,1,0,1
30810015007521,16.89189189189189,42,35,1225,0,3040,1,1,2.8268337370921772,35,1,0,1
1943380018806,0.0002,46,37,1369,3,3060,1,0,-8.517193191416238,0,0,1,1
30810194853861,24.85,43,40,1600,0,3220,1,0,3.2128577525426376,0,1,0,1
185723090016408,17.5,43,26,676,0,3220,1,1,2.8622008809294686,26,1,0,1
559430701110302,15.0,45,37,1369,1,3060,1,0,2.70805020110221,0,1,1,1
921770406691003,39.65,43,58,3364,0,3220,1,0,3.680090948080857,0,1,0,1
929069439339200,10.566666666666666,46,28,784,0,3060,1,0,2.3577043922151253,0,1,0,1
931049741339860,28.825,43,51,2601,0,3220,1,1,3.3612430661551227,51,1,1,1
330906905849089,28.825,46,50,2500,0,3150,1,1,3.3612430661551227,50,1,1,1
910140725451003,14.92,42,26,676,1,3220,1,1,2.702702594775615,26,1,1,1
304090911030964,39.65,46,57,3249,0,3060,1,0,3.680090948080857,0,1,1,1
305406290010980,20.7692,45,27,729,0,3060,0,0,3.033471120054259,0,1,0,1
922010911439360,57.675,43,46,2116,2,3150,1,1,4.054823804059818,46,1,1,1
10550291261004,57.6922,46,50,2500,1,3060,1,0,4.0551219824004106,0,1,1,1
330402720000100,22.516666666666666,43,47,2209,2,3150,1,1,3.114255775738098,47,1,1,1
710001684203730,23.076666666666668,43,53,2809,0,3150,1,1,3.1388220060218246,53,1,1,1
130980910531004,48.07683333333333,45,60,3600,0,3060,1,0,3.8728004256064557,0,1,1,1
614398063908997,24.85,45,49,2401,0,3060,1,0,3.2128577525426376,0,1,0,1
614398063908997,55.0,46,36,1296,0,3060,0,0,4.007333185232471,0,1,0,1
922899630199405,57.6922,44,59,3481,1,3220,1,0,4.0551219824004106,0,1,1,1
206405130210902,9.228571428571428,44,26,676,2,3150,1,1,2.222304261733243,26,1,1,1
260921093447819,57.6922,46,55,3025,0,3060,1,0,4.0551219824004106,0,1,1,1
152600801790408,22.17,43,39,1521,3,3030,1,1,3.09874002362822,39,1,1,1
450240092351004,17.5,46,53,2809,0,3060,1,0,2.8622008809294686,0,1,1,1
610007854901125,9.518181818181818,46,27,729,0,3060,1,1,2.2532038450781204,27,0,0,1
499973002097508,8.972222222222221,45,28,784,0,3010,1,1,2.1941333847665465,28,1,1,1
115250801640400,64.10244444444444,46,34,1156,3,3060,1,0,4.1604824980582364,0,1,1,1
408033207018661,48.076800000000006,46,61,3721,0,3060,1,0,3.872799732271588,0,1,1,1
936059830269407,15.7,46,28,784,1,3060,1,1,2.7536607123542622,28,1,1,1
40810194709917,39.65,44,60,3600,0,3060,1,0,3.680090948080857,0,1,1,1
791082000040964,16.10575,43,23,529,0,3030,1,1,2.7791763510872305,23,1,0,1
872200477461004,96.15366666666667,46,42,1764,1,3010,0,1,4.565947606166401,42,0,1,1
975068986439810,9.6,46,31,961,0,3060,1,0,2.2617630984737906,0,0,1,1
201583007140364,40.05,45,55,3025,1,3060,0,0,3.6901286735143684,0,1,1,1
360986094943469,57.69225,46,52,2704,0,3060,1,1,4.0551228490683195,52,1,1,1
659018964439550,13.330000000000002,41,32,1024,1,3160,1,1,2.5900171341906173,32,1,0,1
821350269081004,72.11525,45,46,2116,2,3060,1,0,4.27826553371462,0,1,1,1
860650218371004,43.0,44,30,900,2,3160,1,1,3.7612001156935624,30,1,1,1
57774380990595,43.846,44,35,1225,2,3160,1,1,3.7806834945889736,35,1,1,1
195164090082007,47.0,44,34,1156,0,3160,1,1,3.8501476017100584,34,1,1,1
202400862910157,38.4615,46,44,1936,3,3040,1,0,3.649657740960155,0,1,1,1
971590979591004,48.07683333333333,45,46,2116,4,3060,0,0,3.8728004256064557,0,1,1,1
205140013908078,34.6,45,37,1369,2,3060,1,1,3.543853682063679,37,1,1,1
101870301360509,41.2,46,42,1764,2,3060,1,0,3.7184382563554808,0,1,1,1
810006015901471,12.5,45,63,3969,0,3010,1,1,2.5257286443082556,63,1,1,1
901039670986507,28.825,39,42,1764,0,3030,1,1,3.3612430661551227,42,1,0,1
4043285503881,33.333333333333336,44,40,1600,2,3150,0,1,3.506557897319982,40,1,1,1
379150559090935,38.46133333333333,45,37,1369,0,3160,1,0,3.649653407613099,0,1,0,1
435960100404101,15.938461538461539,45,32,1024,0,3060,0,0,2.7687351529237914,0,1,0,1
101535003550110,57.68,46,38,1444,2,3060,1,0,4.054910492976694,0,1,1,1
407001505109443,32.2115,46,28,784,0,3140,1,1,3.472323531647176,28,1,1,1
640938091157439,36.0575,46,61,3721,0,3060,1,0,3.585114886475528,0,1,1,1
640938091157439,24.038249999999998,46,61,3721,0,3060,1,1,3.179646311676199,61,1,1,1
750300044150914,36.057625,45,38,1444,3,3060,1,1,3.585118353154675,38,1,1,1
963419870349501,57.6922,46,62,3844,0,3060,0,0,4.0551219824004106,0,1,1,1
751244007750631,7.5,39,31,961,4,3030,1,1,2.0149030205422647,31,1,0,1
509170012097503,13.516428571428571,44,32,1024,0,3060,1,0,2.6039058768007006,0,1,0,1
570955097153279,45.0,45,34,1156,0,3160,1,0,3.8066624897703196,0,0,0,1
757065959579820,35.0,45,48,2304,0,3060,1,1,3.5553480614894135,48,1,1,1
303501740610904,34.3135,43,47,2209,4,3150,1,0,3.5355388627430706,0,1,1,1
350600027978511,57.68,46,46,2116,2,3060,1,0,4.054910492976694,0,1,1,1
460961092653949,5.0,44,49,2401,0,3160,1,1,1.6094379124341003,49,1,0,1
849090529100969,14.201076923076924,45,27,729,0,3060,1,1,2.6533178013848384,27,1,1,1
849090529100969,13.736142857142857,45,27,729,0,3060,0,0,2.6200305237407764,0,1,1,1
95928209064109,57.69225,46,35,1225,0,3060,1,0,4.0551228490683195,0,0,0,1
95928209064109,57.69225,46,35,1225,0,3060,1,1,4.0551228490683195,35,0,0,1
410351481457,19.6,39,55,3025,2,3220,1,0,2.975529566236472,0,1,1,1
901003147410566,14.346666666666666,46,55,3025,0,3000,1,0,2.6635176271854193,0,1,1,1
599411891540640,12.5,44,30,900,2,3150,1,1,2.5257286443082556,30,1,1,1
